Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
5571,0,0.204086,51,0,0.02859,,9,0,0,0,0.0
5572,0,0.278539,44,0,0.162026,20761.0,8,2,1,0,1.0
5573,0,0.282258,47,1,0.285992,6411.0,4,0,0,0,0.0
5574,0,0.55555,46,0,0.411754,8329.0,9,0,2,0,0.0
5575,0,0.312206,38,1,2.807539,6252.0,8,0,0,0,0.0
5576,0,0.433267,24,0,0.45082,7777.0,15,0,1,1,0.0
5577,0,0.053597,42,0,0.299525,5231.0,12,0,2,0,1.0
5578,0,0.13532,54,0,1.782193,6104.0,10,0,0,0,1.0
5579,0,0.276829,33,0,0.216835,5356.0,3,0,0,0,1.0
5580,0,0.150551,52,2,5.237503,3020.0,9,0,0,0,0.0
5581,0,0.533415,78,0,0.248151,4734.0,9,0,3,0,0.0
5582,0,0.497624,66,0,0.377388,6117.0,6,0,3,0,1.0
5583,0,0.369081,75,2,0.45551,5369.0,10,0,3,0,0.0
5584,0,0.108084,57,0,1.262162,1506.0,7,0,1,98,2.0
5585,0,0.167396,68,0,1.721777,1675.0,9,0,0,0,2.0
5586,1,0.290963,41,1,0.887364,,6,0,0,0,1.0
5587,0,0.12658,42,0,0.318693,3844.0,8,0,1,0,0.0
5588,0,0.147754,21,0,0.147509,7846.0,10,0,2,0,1.0
5589,0,0.32349,68,0,0.923329,2051.0,9,0,0,0,1.0
5590,0,0.33465,73,0,1.162455,1512.0,4,0,0,0,1.0
5591,0,0.392741,44,0,1.759356,2502.0,11,0,1,0,1.0
5592,0,0.618282,48,0,0.123085,4113.0,7,0,1,0,1.0
5593,0,0.385102,41,0,0.627408,2886.0,3,0,0,0,0.0
5594,0,12.928195,57,0,0.137817,13837.0,5,0,0,0,0.0
5595,0,0.216298,67,0,0.72358,5673.0,7,0,0,1,1.0
5596,0,0.458643,27,0,0.306119,21571.0,12,0,4,0,0.0
5597,1,4.068535,57,0,0.263027,6792.0,6,0,2,0,0.0
5598,0,0.330641,48,0,2.922299,713.0,12,0,1,0,3.0
5599,0,0.213831,53,0,2.34506,11439.0,9,0,1,0,0.0
5600,0,0.38084,58,0,0.77945,1469.0,9,0,1,0,1.0
5601,0,0.343735,49,0,0.298139,5910.0,8,0,3,0,0.0
5602,0,0.12585,50,0,1.448916,2644.0,5,0,1,0,1.0
5603,0,0.102976,49,0,1.788612,27287.0,8,0,1,0,2.0
5604,0,0.412517,65,0,0.592703,15547.0,3,0,0,0,0.0
5605,0,0.30429,57,0,1.601908,2714.0,9,0,3,0,3.0
5606,0,0.193949,55,0,0.616138,4438.0,16,0,2,0,0.0
5607,0,0.404628,34,0,0.319178,5977.0,8,0,1,0,0.0
5608,0,0.129872,46,2,0.868163,9805.0,10,0,1,98,2.0
5609,0,0.077003,64,0,0.159027,5030.0,10,0,0,0,0.0
5610,0,0.045083,52,0,0.19137,2164.0,4,0,0,0,0.0
5611,0,0.24065,61,0,0.087406,,5,0,0,1,0.0
5612,0,0.620636,76,0,3.795593,4897.0,9,0,1,0,2.0
5613,0,0.113408,66,0,0.320568,13194.0,12,0,2,0,0.0
5614,0,0.314854,53,0,2.936917,,7,0,0,0,0.0
5615,0,0.18322,44,0,0.059173,,14,0,0,0,1.0
5616,0,0.154769,21,0,10.0,,7,0,0,0,2.0
5617,0,0.432959,49,0,0.466211,3606.0,7,0,0,0,1.0
5618,0,0.310701,47,0,0.857705,10019.0,5,0,4,0,0.0
5619,0,0.17631,57,1,0.140844,37108.0,7,0,0,0,1.0
5620,0,0.027376,49,0,0.498583,3688.0,7,0,2,0,1.0
5621,0,0.212057,47,0,0.276836,,12,0,1,2,1.0
5622,0,0.085681,27,0,0.200707,2707.0,14,0,0,0,0.0
5623,0,0.102171,38,0,0.41843,4492.0,8,0,3,0,0.0
5624,0,0.135415,58,0,0.079267,,7,0,1,0,0.0
5625,0,0.154968,76,1,6.237679,4209.0,7,0,1,0,3.0
5626,0,0.519431,50,1,0.438156,35256.0,5,0,0,0,1.0
5627,0,12.74539,56,0,2.514108,,10,0,1,0,1.0
5628,0,0.281612,65,0,10.0,7859.0,5,0,1,0,0.0
5629,0,0.569304,40,0,0.262339,1049.0,8,0,1,0,0.0
5630,0,0.400986,57,0,0.928857,6943.0,4,0,1,0,0.0
5631,0,0.261149,41,0,1.072668,12254.0,12,0,1,0,0.0
5632,0,0.479852,64,0,0.134445,3222.0,6,0,0,0,1.0
5633,0,0.405259,54,0,1.680515,659.0,4,0,2,0,1.0
5634,0,0.459744,56,0,3.104456,4765.0,8,0,0,0,0.0
5635,0,0.279599,41,0,0.364315,,14,0,1,1,0.0
5636,0,0.303342,61,0,1.03519,8771.0,14,0,2,0,0.0
5637,0,0.177407,81,0,0.704173,24556.0,10,0,1,0,1.0
5638,0,0.322346,37,0,0.476484,3626.0,8,0,0,0,0.0
5639,0,0.213138,47,0,2.083906,2477.0,10,0,0,0,1.0
5640,0,0.184875,55,1,0.265802,1932.0,6,0,0,0,4.0
5641,0,0.441711,63,0,0.385783,5758.0,8,0,1,0,0.0
5642,0,0.287552,44,0,0.112362,7211.0,10,0,1,0,0.0
5643,0,0.666764,21,0,0.34307,3176.0,10,0,0,0,2.0
5644,0,0.163226,71,0,1.926296,9163.0,2,0,0,0,0.0
5645,0,0.063785,62,0,0.528151,,7,0,0,98,0.0
5646,0,0.422512,27,0,0.289215,5087.0,7,0,1,98,2.0
5647,0,0.308049,43,0,0.063803,2387.0,5,0,4,0,0.0
5648,0,0.292755,73,1,0.09614,3342.0,5,0,0,0,1.0
5649,0,0.077833,72,0,0.118873,,4,0,1,0,0.0
5650,0,0.019274,65,0,0.643036,5935.0,10,0,1,0,2.0
5651,0,0.174966,49,3,5.245977,5019.0,15,0,1,0,
5652,0,0.250677,53,0,1.272683,5714.0,9,0,2,0,1.0
5653,0,0.514564,50,1,0.52045,7357.0,8,0,2,0,3.0
5654,0,0.075881,67,0,1.545617,,9,0,0,0,1.0
5655,0,5.37063,39,0,0.32345,,7,0,0,0,0.0
5656,0,0.094765,40,0,0.020618,5109.0,7,0,1,0,0.0
5657,0,0.271434,66,0,1.448058,,10,0,1,0,0.0
5658,0,0.693215,51,0,1.799066,3081.0,8,0,2,0,0.0
5659,0,0.238322,71,0,0.151033,5117.0,4,0,1,0,0.0
5660,0,0.095979,42,0,0.68588,2727.0,9,0,0,0,1.0
5661,1,0.129939,51,0,2.168577,9780.0,10,98,1,0,2.0
5662,0,0.261752,39,1,0.114794,2901.0,5,0,0,0,2.0
5663,0,0.140771,52,0,2.625193,5843.0,9,0,1,0,0.0
5664,0,0.451631,31,0,1.74009,5395.0,9,0,1,1,2.0
5665,0,0.360598,45,0,2.785984,8928.0,8,0,1,0,2.0
5666,0,0.606457,31,0,7.150065,10103.0,12,0,0,3,1.0
5667,0,0.196234,61,0,0.220465,,6,0,0,0,0.0
5668,0,0.390692,62,0,1.642592,911.0,8,0,1,1,2.0
5669,0,0.194369,27,0,0.135571,12775.0,6,0,0,0,0.0
5670,0,0.254817,70,0,0.290924,16678.0,10,0,1,0,
5671,0,0.050609,86,0,6.066556,3341.0,5,0,1,0,1.0
5672,0,0.162112,52,98,1.50121,5939.0,11,0,2,1,0.0
5673,0,0.486132,43,0,0.28666,2409.0,6,0,1,98,1.0
5674,0,0.253188,90,0,0.205441,1034.0,6,0,2,0,0.0
5675,0,0.502883,33,0,0.597373,2721.0,9,0,2,0,2.0
5676,0,12.520132,52,0,0.2422,,5,0,3,1,1.0
5677,1,12.473241,54,0,0.07207,,10,0,3,0,1.0
5678,0,0.60464,70,5,0.521462,2282.0,3,0,1,0,0.0
5679,0,0.322934,57,0,0.126164,,7,0,2,0,0.0
5680,0,0.224384,45,0,0.318744,4871.0,6,0,2,0,1.0
5681,0,0.229117,38,0,4.976922,2653.0,12,0,0,0,0.0
5682,0,0.326757,47,2,0.346792,7591.0,9,0,1,0,1.0
5683,0,0.417024,37,2,0.10595,8478.0,6,0,1,0,1.0
5684,0,0.274098,52,0,1.340744,33001.0,8,0,2,0,0.0
5685,0,0.291241,44,0,0.717463,12094.0,11,0,1,0,1.0
5686,0,0.346866,31,0,2.03288,5969.0,8,0,1,0,0.0
5687,0,0.445582,69,0,0.605481,2992.0,6,0,3,0,0.0
5688,0,0.145023,45,0,0.634426,6216.0,10,0,0,0,0.0
5689,0,0.092053,34,0,0.877369,6382.0,13,0,2,0,3.0
5690,0,0.451813,49,0,2.691858,3259.0,13,1,2,0,1.0
5691,0,0.135863,52,0,0.160939,9200.0,8,0,2,0,1.0
5692,0,0.082309,27,0,2.170486,1606.0,8,0,0,0,0.0
5693,0,0.202896,56,0,0.756672,,8,0,1,0,
5694,0,2.714771,37,0,1.574315,,13,0,3,0,1.0
5695,0,0.551274,75,0,0.138321,3904.0,11,0,1,0,0.0
5696,0,0.418014,59,0,0.233325,4165.0,12,0,0,0,0.0
5697,0,0.515764,46,0,0.082683,,10,0,0,0,1.0
5698,0,0.261856,41,0,0.268515,2518.0,11,0,0,0,0.0
5699,0,0.23291,50,1,0.483967,,10,0,1,0,1.0
5700,0,10.944631,60,0,0.127619,2176.0,12,0,0,0,2.0
5701,1,7.207745,51,0,0.26269,6339.0,6,0,1,0,3.0
5702,0,0.140625,48,0,0.867733,6842.0,6,0,0,0,3.0
5703,0,0.248059,52,2,2.020249,,9,0,2,0,1.0
5704,0,0.383624,43,0,0.543279,5210.0,13,0,1,0,0.0
5705,0,0.472591,47,0,0.703077,,8,0,2,0,0.0
5706,0,0.45568,22,0,0.460766,14955.0,5,0,1,0,0.0
5707,0,0.22632,65,0,0.275865,,5,0,0,0,1.0
5708,0,0.079117,56,0,0.404023,2912.0,5,0,2,0,0.0
5709,0,0.543946,41,1,0.426137,1845.0,6,0,1,0,2.0
5710,0,0.150319,78,1,1.383855,1658.0,5,0,0,0,0.0
5711,0,0.302558,53,1,1.854449,17552.0,5,0,3,0,0.0
5712,1,0.128388,37,0,0.617546,7587.0,6,1,2,0,
5713,0,9.234401,63,0,0.263518,5498.0,9,0,2,0,2.0
5714,0,0.243887,57,0,0.04591,2906.0,7,0,2,0,1.0
5715,0,0.329091,57,0,0.188837,10158.0,9,0,2,0,2.0
5716,0,0.302678,46,0,0.866999,2541.0,6,0,1,1,1.0
5717,0,0.063009,58,1,0.381308,9273.0,5,0,3,0,1.0
5718,0,0.014915,48,0,0.44722,2445.0,5,0,1,0,1.0
5719,0,0.377678,59,0,0.09097,2934.0,10,0,2,0,0.0
5720,0,0.198722,25,0,0.396555,9014.0,8,0,0,0,1.0
5721,0,0.415008,45,0,1.478326,9809.0,12,0,2,0,2.0
5722,0,0.212343,76,0,0.07019,7926.0,11,0,0,0,0.0
5723,0,0.118775,41,0,0.006835,2122.0,11,0,1,0,
5724,0,0.439853,43,0,0.127468,3437.0,9,0,1,0,0.0
5725,0,0.762344,45,0,0.779255,5572.0,6,0,2,0,0.0
5726,0,0.268791,34,0,0.1928,,8,0,2,0,0.0
5727,0,0.417888,21,0,1.517163,14717.0,13,0,1,0,1.0
5728,0,0.21433,48,0,1.892661,719.0,7,0,0,0,1.0
5729,0,0.376223,53,0,0.108076,2635.0,10,0,0,0,0.0
5730,0,0.175876,51,0,1.667495,3269.0,11,1,1,0,3.0
5731,0,0.253493,49,0,1.813492,505.0,6,0,0,0,0.0
5732,1,0.207748,52,0,0.73441,1608.0,6,0,1,0,1.0
5733,0,0.284828,66,0,0.443411,8104.0,13,2,2,0,1.0
5734,0,0.289543,49,0,2.155301,5035.0,1,0,1,0,0.0
5735,0,0.130434,43,0,4.319766,,5,0,0,0,0.0
5736,0,0.311311,48,5,0.54948,16918.0,12,0,0,0,0.0
5737,0,0.177047,60,0,0.819621,6949.0,7,0,3,0,1.0
5738,0,0.170075,71,0,1.433005,6314.0,8,0,1,0,1.0
5739,0,0.289767,43,0,5.204117,5180.0,10,0,1,0,1.0
5740,0,0.154867,53,0,2.859219,,2,0,1,0,2.0
5741,0,0.450251,56,0,0.331972,1610.0,10,0,2,0,1.0
5742,0,0.025656,38,0,2.755195,5326.0,16,0,0,0,0.0
5743,0,0.241154,52,0,0.049621,8045.0,12,0,0,0,2.0
5744,0,0.344433,31,0,1.14758,6196.0,11,0,0,0,0.0
5745,0,0.421924,27,0,10.0,2406.0,8,0,1,0,2.0
5746,0,0.277763,57,1,0.134418,10403.0,10,0,0,0,0.0
5747,0,0.448245,46,0,0.499972,16090.0,13,2,0,0,3.0
5748,0,0.098069,54,0,0.33543,10408.0,8,0,0,0,1.0
5749,0,0.209279,51,0,0.40344,10847.0,8,0,1,0,3.0
5750,0,0.225349,38,0,1.890546,3142.0,11,0,1,1,1.0
5751,0,0.246855,51,0,1.716099,,10,0,0,0,1.0
5752,0,0.370932,34,0,1.369334,5522.0,6,0,0,0,1.0
5753,0,0.040593,71,1,0.794617,7400.0,8,0,0,0,3.0
5754,0,0.439842,33,0,1.530577,,11,0,2,0,1.0
5755,0,0.371157,49,3,0.307985,4459.0,8,0,1,0,2.0
5756,0,0.084918,37,0,1.250791,2470.0,4,0,1,0,1.0
5757,0,0.056258,59,0,1.132724,4602.0,7,98,1,0,1.0
5758,0,0.668195,47,0,0.262131,,3,0,1,0,0.0
5759,0,0.406077,44,0,0.57362,3452.0,10,0,1,0,1.0
5760,0,0.130242,63,0,0.67812,10043.0,7,0,0,0,0.0
5761,0,0.208208,52,0,0.517089,,6,0,1,0,2.0
5762,0,0.115468,59,0,0.32936,3869.0,8,0,1,0,1.0
5763,0,0.371903,38,0,0.240855,14928.0,8,0,2,0,2.0
5764,0,0.551804,32,0,0.186687,3698.0,10,0,0,0,0.0
5765,0,0.433897,53,0,0.450989,16442.0,9,0,0,0,0.0
5766,0,0.207377,47,0,0.726722,6955.0,7,0,1,0,1.0
5767,0,0.41758,60,0,3.880214,4852.0,3,0,0,0,0.0
5768,0,0.370262,50,0,0.079301,,4,0,0,0,2.0
5769,0,0.501786,54,0,1.634127,,10,0,1,0,0.0
5770,0,0.313848,29,0,6.453066,4175.0,13,0,2,0,2.0
5771,0,0.381883,78,0,0.055331,1796.0,9,0,1,0,1.0
5772,0,0.335412,49,0,5.502593,4129.0,5,0,2,0,1.0
5773,0,0.21328,61,0,4.297203,,10,0,0,0,0.0
5774,0,0.352743,40,5,0.699594,7854.0,12,0,1,0,1.0
5775,0,0.589762,56,0,0.469911,13974.0,8,0,2,0,1.0
5776,0,0.183823,33,0,0.279743,1841.0,6,0,0,0,1.0
5777,0,0.479566,58,1,0.400732,19338.0,12,0,2,0,1.0
5778,0,0.058227,47,0,0.454731,4434.0,7,0,4,0,1.0
5779,0,0.610641,52,1,0.392306,,7,0,0,0,1.0
5780,0,0.237767,61,0,0.335905,9011.0,5,0,2,0,2.0
5781,0,0.330459,34,0,9.100066,,6,0,1,0,0.0
5782,0,10.312907,42,0,0.562368,4603.0,12,0,0,0,0.0
5783,0,0.071822,58,0,0.384658,3556.0,8,0,0,0,0.0
5784,0,0.218119,81,1,0.930798,2557.0,4,0,1,0,0.0
5785,0,0.431283,50,0,3.241512,8770.0,11,0,1,0,1.0
5786,1,0.510395,60,1,0.301977,3908.0,8,0,3,0,0.0
5787,1,0.517479,50,0,2.005268,1557.0,12,0,0,0,0.0
5788,0,0.444206,79,0,0.889388,,3,0,1,0,0.0
5789,0,0.535958,27,0,0.385061,1873.0,4,0,1,0,0.0
5790,0,0.195408,53,0,1.270045,1953.0,10,0,2,0,0.0
5791,0,0.469136,29,0,4.013694,12760.0,7,0,1,0,0.0
5792,0,0.176685,21,0,0.854831,1887.0,10,0,2,0,1.0
5793,0,0.103096,56,0,1.679011,770.0,10,0,0,0,0.0
5794,0,0.410518,53,0,0.876335,8089.0,13,0,0,0,0.0
5795,0,0.244485,48,0,10.0,3854.0,5,0,0,0,1.0
5796,0,0.527915,50,0,0.908284,4129.0,8,0,1,0,0.0
5797,0,0.224912,90,0,10.0,,8,0,1,0,0.0
5798,0,0.328424,48,0,3.506755,5915.0,8,0,3,0,2.0
5799,0,0.202484,59,0,0.730055,,7,0,0,0,0.0
5800,0,0.231928,42,2,0.348411,16008.0,6,0,1,0,1.0
5801,0,0.535747,56,1,0.639394,,12,0,0,0,0.0
5802,0,0.427797,48,2,1.515724,7015.0,7,0,0,0,0.0
5803,0,0.278213,46,0,1.186974,,9,0,2,1,1.0
5804,0,0.58237,77,0,0.214722,2676.0,11,0,1,0,1.0
5805,0,0.35619,68,0,0.997886,2166.0,8,0,1,0,1.0
5806,1,0.285282,53,0,0.239556,11089.0,9,1,0,1,0.0
5807,0,0.24004,21,0,4.036172,2224.0,10,0,0,0,2.0
5808,0,0.258793,46,4,0.156905,3025.0,9,0,2,0,2.0
5809,0,0.14479,89,0,0.129156,9995.0,4,0,1,0,
5810,0,0.348686,48,0,0.857563,5053.0,10,0,3,0,0.0
5811,0,0.199497,67,0,0.344316,1167.0,16,0,1,0,1.0
5812,0,0.358425,72,0,1.008987,19883.0,12,0,2,0,1.0
5813,0,0.08388,55,0,3.314394,,11,0,0,0,0.0
5814,1,0.15836,40,0,5.360972,,5,0,2,0,0.0
5815,0,0.296489,21,3,0.113941,,11,0,2,0,1.0
5816,0,0.67013,61,0,0.436049,8103.0,10,0,0,0,1.0
5817,0,0.247451,40,0,1.528373,23597.0,8,0,1,0,2.0
5818,0,0.420214,54,0,2.325541,1302.0,8,0,2,1,1.0
5819,0,0.269559,34,0,0.098757,9516.0,10,0,2,0,2.0
5820,0,0.385144,48,0,0.356439,8905.0,13,0,1,0,1.0
5821,0,0.326216,52,0,6.113361,4403.0,10,0,1,0,0.0
5822,0,0.47289,55,0,0.383822,9226.0,8,0,4,0,1.0
5823,0,0.230316,36,0,1.847528,10377.0,8,0,0,0,0.0
5824,0,0.253395,68,0,3.219779,1626.0,8,0,0,0,1.0
5825,0,0.077277,43,0,2.464309,19926.0,5,0,1,0,1.0
5826,0,0.1012,28,0,0.55764,1412.0,7,0,1,0,1.0
5827,0,0.169502,50,3,2.889896,1981.0,10,0,2,0,1.0
5828,0,0.310308,52,0,0.457539,3986.0,5,0,0,0,0.0
5829,0,0.381927,54,1,0.064085,22924.0,7,0,0,0,0.0
5830,0,0.333098,71,0,0.038267,,4,0,0,0,0.0
5831,0,0.234473,48,0,0.431384,4790.0,4,0,2,0,2.0
5832,0,0.604687,50,0,1.062746,15454.0,8,0,1,0,2.0
5833,0,0.325531,36,0,0.233043,3865.0,9,0,1,0,0.0
5834,0,0.717883,63,0,1.24825,1914.0,8,1,0,0,1.0
5835,0,0.061915,54,0,0.181694,3519.0,12,0,1,0,1.0
5836,0,0.115226,46,2,1.591385,14715.0,5,0,1,0,3.0
5837,0,0.115709,25,1,3.064118,5201.0,8,0,2,0,0.0
5838,0,0.25184,72,0,1.077277,23029.0,12,0,1,0,0.0
5839,0,0.435513,34,2,0.141708,8869.0,8,0,2,0,1.0
5840,0,0.538043,43,0,0.231125,2934.0,12,0,1,0,0.0
5841,0,0.197503,57,0,0.504589,5119.0,6,0,0,0,0.0
5842,0,0.033239,35,0,1.056803,2483.0,2,0,1,0,
5843,0,0.450638,31,0,0.623623,2879.0,6,0,1,1,2.0
5844,0,0.277978,22,0,0.121344,50000.0,8,0,0,0,0.0
5845,0,0.043147,62,0,2.491993,11102.0,8,0,0,0,1.0
5846,0,0.055692,44,0,4.271943,9787.0,6,1,3,0,0.0
5847,0,0.508645,90,0,1.021502,2985.0,5,0,1,0,1.0
5848,0,0.422789,38,0,0.685363,17251.0,5,0,2,0,1.0
5849,0,0.228904,39,0,0.141275,11843.0,10,0,1,1,3.0
5850,0,0.223094,44,0,0.0357,22143.0,7,0,0,0,2.0
5851,0,0.198565,55,0,0.710013,21300.0,1,0,0,0,
5852,0,0.426124,45,0,1.000454,1505.0,4,0,1,0,0.0
5853,0,0.157989,60,0,4.062969,,8,0,0,0,1.0
5854,0,0.458426,38,0,1.556997,2201.0,9,0,0,0,0.0
5855,0,0.197702,32,0,4.280323,2309.0,7,0,1,0,1.0
5856,0,0.22819,26,4,1.23504,,13,0,1,0,1.0
5857,0,0.323878,21,0,2.695654,3123.0,7,0,1,0,0.0
5858,0,0.283055,44,0,0.163216,25798.0,9,0,1,0,0.0
5859,0,0.125174,47,0,1.419025,,11,0,1,1,1.0
5860,0,0.075452,43,0,0.467115,4889.0,6,0,0,0,1.0
5861,0,0.123683,69,0,0.788298,23488.0,5,0,0,0,0.0
5862,0,0.327641,69,0,1.522009,,7,0,2,3,0.0
5863,0,0.056125,47,0,0.415423,3426.0,9,0,2,0,0.0
5864,1,0.160964,26,0,0.120853,984.0,8,0,1,0,1.0
5865,0,0.244983,44,0,0.534942,4128.0,8,0,1,0,0.0
5866,1,0.333645,43,0,0.2067,2934.0,8,0,1,1,1.0
5867,0,0.065157,42,3,1.976772,5797.0,7,0,1,1,3.0
5868,0,0.050571,42,1,2.15267,5278.0,8,0,2,0,0.0
5869,0,0.0659,42,1,1.316147,5168.0,9,0,1,0,0.0
5870,0,0.157376,46,0,3.314017,7472.0,15,0,1,0,1.0
5871,0,0.091859,43,0,0.915441,1863.0,10,0,0,0,0.0
5872,0,2.494411,54,0,0.670679,6830.0,7,0,2,0,1.0
5873,0,0.3678,57,0,1.444515,,9,0,0,0,0.0
5874,0,0.295319,39,0,1.067962,,12,1,2,0,2.0
5875,0,0.077317,69,0,0.237326,10571.0,6,0,1,0,0.0
5876,0,0.556339,38,0,1.675417,,3,0,4,0,0.0
5877,0,0.124378,29,0,0.032747,,11,0,1,0,0.0
5878,0,0.179094,57,1,3.378246,,7,0,2,0,0.0
5879,0,0.409887,40,0,1.650956,3257.0,9,0,1,0,0.0
5880,0,0.211722,56,0,0.13367,,9,0,1,0,0.0
5881,0,0.523475,21,0,1.338366,2761.0,2,0,1,0,0.0
5882,0,0.480826,71,0,1.50149,3151.0,11,0,0,0,0.0
5883,0,10.58767,61,0,1.261027,2785.0,16,0,0,0,1.0
5884,0,0.49079,30,0,0.93048,11773.0,12,0,1,96,1.0
5885,0,0.288386,31,0,0.137202,,8,0,0,0,3.0
5886,0,0.467517,75,0,2.695401,7101.0,12,0,0,1,0.0
5887,0,0.155679,41,0,0.130507,23874.0,9,0,0,0,1.0
5888,0,0.271753,40,0,0.333844,,7,0,1,0,1.0
5889,0,0.171889,21,1,0.089353,11963.0,7,0,2,0,0.0
5890,0,0.571598,47,1,0.776844,18715.0,7,0,1,0,2.0
5891,1,0.615378,48,0,0.397543,11178.0,9,0,1,1,1.0
5892,0,0.140096,62,0,0.123341,4849.0,12,0,1,0,1.0
5893,0,0.438991,32,0,7.734582,8214.0,5,0,1,0,1.0
5894,0,0.117027,30,0,0.114466,1754.0,2,0,0,0,2.0
5895,0,0.27447,58,0,0.573759,2633.0,4,0,3,0,0.0
5896,0,0.658702,66,0,0.528906,3029.0,12,0,1,0,1.0
5897,0,0.112978,30,2,0.225498,29510.0,9,0,2,0,0.0
5898,0,0.158957,67,1,0.628735,2565.0,3,3,1,0,1.0
5899,0,0.415349,52,0,0.652091,2535.0,12,1,1,0,0.0
5900,0,0.507199,67,2,0.465736,2132.0,8,0,2,0,1.0
5901,0,0.633317,51,98,0.092907,,10,0,0,0,0.0
5902,0,0.129562,21,0,0.304674,5508.0,7,0,0,0,1.0
5903,0,0.624826,49,0,1.188136,11724.0,11,0,0,96,0.0
5904,1,0.40943,66,0,0.315296,8408.0,6,0,5,0,0.0
5905,0,0.174046,39,1,0.3303,,12,0,1,0,0.0
5906,0,0.141041,46,2,0.393265,2576.0,7,0,1,0,2.0
5907,0,4.63353,49,0,0.669534,14650.0,9,0,3,0,1.0
5908,0,0.257709,21,0,2.600811,4177.0,6,0,4,0,2.0
5909,0,0.231966,75,0,0.897672,12709.0,10,0,2,1,0.0
5910,0,0.181879,39,0,1.338409,4360.0,7,0,0,0,0.0
5911,0,0.124,59,0,2.31859,2266.0,8,0,0,0,2.0
5912,1,0.130937,50,0,1.265148,3856.0,7,3,0,0,1.0
5913,0,0.212138,69,0,0.316082,,9,0,0,0,0.0
5914,0,0.273309,57,0,0.458803,,6,0,3,0,1.0
5915,0,0.325427,48,0,0.581974,5771.0,6,0,0,0,3.0
5916,0,0.233213,39,0,3.667007,7400.0,9,3,0,0,1.0
5917,0,0.159946,63,0,0.111304,1377.0,11,0,0,0,0.0
5918,0,9.788437,25,0,0.541812,4846.0,11,0,2,0,0.0
5919,0,0.073108,61,0,0.576046,,8,0,0,0,1.0
5920,0,0.298444,36,0,0.187773,2925.0,10,0,2,3,0.0
5921,0,0.141788,69,0,0.403885,5465.0,7,0,0,0,0.0
5922,0,0.087142,54,1,0.291163,3164.0,3,0,0,0,0.0
5923,0,0.46774,61,0,2.237746,,9,3,1,0,
5924,0,0.311516,53,0,0.523711,12713.0,7,0,1,0,1.0
5925,0,0.349588,27,2,0.180256,12650.0,7,0,2,0,1.0
5926,0,0.326533,39,1,0.076449,3307.0,9,0,1,1,0.0
5927,0,0.612439,61,0,0.389358,2275.0,13,0,2,0,1.0
5928,0,0.282346,54,0,2.338962,5248.0,3,0,1,0,1.0
5929,0,0.073965,68,0,0.254472,,4,0,3,0,1.0
5930,0,0.323184,57,0,0.141469,3019.0,4,0,0,0,0.0
5931,0,0.050658,38,0,1.230848,,9,0,0,0,0.0
5932,0,0.312548,40,0,0.525303,,8,0,1,0,0.0
5933,0,0.162338,53,0,0.843661,3557.0,8,0,2,2,0.0
5934,1,0.188461,21,0,10.0,8524.0,5,0,2,0,0.0
5935,0,0.217986,75,0,2.432936,8367.0,7,0,1,0,1.0
5936,1,7.883906,58,0,0.264569,11856.0,11,0,2,0,0.0
5937,0,9.215981,69,0,0.194394,1794.0,8,0,0,0,0.0
5938,0,0.111555,29,0,0.080144,6773.0,12,0,0,0,0.0
5939,0,0.520979,69,0,0.516669,,11,0,1,0,0.0
5940,0,0.307234,83,0,1.784663,1851.0,6,0,2,0,1.0
5941,0,0.231488,33,1,0.094995,3488.0,6,0,1,1,1.0
5942,0,0.299427,62,1,1.628701,11556.0,7,0,0,0,0.0
5943,0,0.213121,52,0,1.306242,3648.0,6,0,1,0,0.0
5944,0,0.111894,30,0,0.931573,17194.0,6,0,0,0,0.0
5945,0,0.293159,58,0,0.305767,7624.0,10,0,1,1,0.0
5946,0,0.181267,63,0,0.705258,3585.0,9,0,2,0,1.0
5947,0,0.438268,43,0,1.370422,,12,0,1,0,1.0
5948,0,0.16762,68,5,1.115436,7018.0,6,0,1,0,0.0
5949,0,0.153431,28,0,0.697723,2330.0,10,0,5,0,1.0
5950,0,0.091059,31,0,0.740482,21742.0,11,0,2,0,1.0
5951,0,0.706719,53,0,2.177769,6048.0,10,0,0,0,0.0
5952,0,0.272621,52,0,0.274108,4989.0,6,0,1,0,0.0
5953,0,0.172495,41,0,1.175497,,3,0,1,0,0.0
5954,0,0.155123,63,1,4.25845,12627.0,7,0,0,0,2.0
5955,0,0.030292,59,0,0.276347,,11,0,0,0,0.0
5956,0,0.447755,64,0,0.379856,8130.0,12,98,0,0,1.0
5957,1,0.554104,50,0,0.070935,3274.0,6,0,1,1,0.0
5958,0,0.44742,60,0,0.569381,9578.0,9,0,1,0,1.0
5959,0,0.100416,45,0,1.926309,10192.0,6,0,0,1,0.0
5960,0,0.161492,80,0,1.224441,2878.0,9,0,5,0,1.0
5961,0,0.131273,40,0,0.181355,1581.0,8,0,0,0,1.0
5962,1,0.303948,81,0,0.271701,7825.0,11,0,0,0,0.0
5963,0,0.19963,52,0,0.25986,1395.0,8,0,2,0,0.0
